CustomerID,Cluster,AnnualIncome,AnnualSpending,PurchaseFrequency,AvgOrderValue
CUST02239,0,43043,8208,17,469
CUST02240,1,70396,22564,10,2115
CUST02241,3,61209,13955,8,1498
CUST02242,2,83666,40062,24,1614
CUST02243,0,25049,5363,22,235
CUST02244,1,82942,30174,20,1453
CUST02245,0,35098,6739,12,501
CUST02246,1,117371,32523,12,2560
CUST02247,1,99623,29320,12,2174
CUST02248,2,129243,50864,24,2047
CUST02249,0,73997,16312,17,900
CUST02250,1,83513,29854,9,2909
CUST02251,0,52530,7993,15,510
CUST02252,2,152980,41797,19,2103
CUST02253,1,73890,38430,7,4919
CUST02254,3,116231,12147,11,1047
CUST02255,1,66863,23275,15,1446
CUST02256,1,68034,28658,13,2080
CUST02257,3,119842,14074,12,1071
CUST02258,1,52759,26147,14,1795
CUST02259,0,66388,6278,20,298
CUST02260,2,167793,29070,25,1134
CUST02261,3,166388,24043,6,3556
CUST02262,1,64087,27189,9,2824
CUST02263,3,101468,13385,8,1473
CUST02264,1,87370,42896,10,3883
CUST02265,3,156664,8507,7,1017
CUST02266,0,58870,7341,27,264
CUST02267,2,180431,61284,33,1826
CUST02268,3,134352,25631,11,2073
CUST02269,3,89453,14385,12,1135
CUST02270,2,151422,60740,16,3567
CUST02271,0,57615,12000,17,662
CUST02272,3,77958,20574,10,1799
CUST02273,1,68449,40592,10,3825
CUST02274,1,78975,32467,10,2937
CUST02275,1,51816,20107,10,1875
CUST02276,0,63112,8375,18,433
CUST02277,2,163703,48812,40,1200
CUST02278,0,60588,8978,14,609
CUST02279,2,148493,46976,23,1955
CUST02280,0,32785,10641,10,958
CUST02281,0,38267,6234,8,693
CUST02282,2,191465,41347,24,1684
CUST02283,2,170886,36530,37,963
CUST02284,3,90425,23639,14,1529
CUST02285,0,80806,12704,14,820
CUST02286,1,74551,31346,16,1888
CUST02287,3,141911,8000,9,767
CUST02288,3,166443,11078,11,961
CUST02289,2,179481,39464,19,2007
CUST02290,0,95180,23023,16,1392
CUST02291,1,75672,22506,11,1894
CUST02292,1,78216,29841,9,2931
CUST02293,0,78115,12000,15,765
CUST02294,3,105569,24004,12,1805
CUST02295,0,52706,12945,19,638
CUST02296,2,161472,56906,24,2235
CUST02297,3,89094,16170,5,2695
CUST02298,3,80684,19819,9,2037
CUST02299,0,83169,10845,15,669
CUST02300,0,52923,7494,12,558
CUST02301,3,101563,19653,15,1213
CUST02302,0,82709,20019,12,1580
CUST02303,3,109704,19745,8,2171
CUST02304,1,113529,32114,11,2613
CUST02305,3,103247,20138,7,2378
CUST02306,2,165218,38223,24,1527
CUST02307,0,57173,11586,17,641
CUST02308,3,85136,12000,9,1238
CUST02309,3,87885,17392,8,1870
CUST02310,0,42259,10367,17,564
CUST02311,0,35060,7776,10,708
CUST02312,3,91166,17207,10,1562
CUST02313,3,109329,24361,17,1334
CUST02314,1,54973,31479,11,2565
CUST02315,1,82312,30387,13,2120
CUST02316,1,86257,32533,10,3020
CUST02317,3,73741,18895,9,1858
CUST02318,1,73538,26478,9,2666
CUST02319,1,46697,28097,8,2999
CUST02320,0,38812,4896,8,544
CUST02321,1,76110,30135,13,2207
CUST02322,1,57542,23038,16,1375
CUST02323,0,90000,9013,13,644
CUST02324,2,165028,38486,32,1182
CUST02325,3,82559,18522,10,1697
CUST02326,1,75493,21270,6,3183
CUST02327,1,52552,29705,5,4579
CUST02328,0,55994,7574,8,842
CUST02329,2,158371,54278,21,2435
CUST02330,3,200000,15495,3,3467
CUST02331,2,175219,43660,27,1544
CUST02332,1,63233,27970,19,1419
CUST02333,3,105566,26716,15,1690
CUST02334,3,110058,17900,6,2456
CUST02335,1,50115,15772,10,1483
CUST02336,0,74642,22067,16,1322
CUST02337,1,83558,38350,15,2437
CUST02338,2,128186,68193,21,3108
CUST02339,1,57653,23801,18,1259
CUST02340,1,47906,17915,14,1183
CUST02341,0,50330,3577,8,397
CUST02342,3,70000,14602,10,1349
CUST02343,0,29835,8207,11,657
CUST02344,3,108404,26311,15,1663
CUST02345,3,93936,17964,5,2863
CUST02346,2,116804,31769,22,1367
CUST02347,0,31990,10314,13,750
CUST02348,3,132656,17855,6,2552
CUST02349,0,55028,11496,17,630
CUST02350,1,82536,32809,14,2226
CUST02351,3,84539,24365,10,2194
CUST02352,3,134564,19459,11,1613
CUST02353,3,138605,14631,7,1778
CUST02354,0,68494,11345,8,1261
CUST02355,0,37393,9715,8,1079
CUST02356,0,50505,9799,21,446
CUST02357,3,100934,21072,11,1816
CUST02358,0,64821,9034,9,898
CUST02359,0,56346,12759,15,805
CUST02360,0,60063,5302,20,257
CUST02361,1,93382,42370,6,6302
CUST02362,0,41150,8254,16,491
CUST02363,1,46254,21146,10,1928
CUST02364,2,167093,57898,29,1912
CUST02365,0,34948,11256,22,487
CUST02366,0,25000,6991,8,777
CUST02367,1,74258,33600,5,5600
CUST02368,0,35594,5824,15,356
CUST02369,1,49049,30142,13,2116
CUST02370,0,37950,7727,14,516
CUST02371,3,132840,16478,8,1827
CUST02372,0,49775,9901,10,865
CUST02373,3,101730,23523,16,1353
CUST02374,0,96372,16300,17,929
CUST02375,0,79200,8286,19,408
CUST02376,0,25028,8405,19,422
CUST02377,3,113485,12000,10,1124
CUST02378,1,57630,33486,14,2194
CUST02379,3,82525,18488,12,1469
CUST02380,3,110862,22221,11,1863
CUST02381,0,62324,14735,19,745
CUST02382,0,46433,5699,20,271
CUST02383,0,60429,7571,21,337
CUST02384,0,58971,10270,14,678
CUST02385,1,84570,30502,12,2372
CUST02386,0,55009,18970,18,995
CUST02387,0,54452,12732,20,619
CUST02388,2,178070,35114,29,1171
CUST02389,3,167785,8000,10,737
CUST02390,0,50433,7570,13,556
CUST02391,3,113005,17944,12,1366
CUST02392,2,136431,43791,30,1430
CUST02393,0,61102,16178,19,801
CUST02394,0,58336,13746,10,1239
CUST02395,3,94735,13325,11,1123
CUST02396,3,88518,26364,8,2842
CUST02397,3,130539,14681,9,1479
CUST02398,0,54282,9820,24,392
CUST02399,1,120744,35527,9,3629
CUST02400,1,72659,35930,17,1967
CUST02401,1,64977,32489,10,3008
CUST02402,0,67636,12000,12,944
CUST02403,0,31528,4506,10,417
CUST02404,1,84282,30520,20,1485
CUST02405,3,86465,22593,10,2138
CUST02406,1,91197,32287,10,3018
CUST02407,2,124505,47388,22,2046
CUST02408,0,104143,8000,10,761
CUST02409,3,88092,15916,6,2293
CUST02410,3,95666,12596,11,1042
CUST02411,0,72519,5214,8,579
CUST02412,3,137321,19203,9,1905
CUST02413,3,72452,16306,5,2718
CUST02414,3,110592,26547,8,2931
CUST02415,1,57811,38411,15,2408
CUST02416,3,87684,19947,8,2107
CUST02417,1,40000,19879,15,1274
CUST02418,3,68736,20108,11,1621
CUST02419,1,50758,26761,9,2681
CUST02420,0,27178,15083,19,757
CUST02421,1,85478,33803,17,1895
CUST02422,0,47959,10778,14,723
CUST02423,2,132878,25000,21,1155
CUST02424,0,76189,8229,18,438
CUST02425,2,160010,45519,29,1542
CUST02426,0,39484,7637,12,581
CUST02427,0,70749,20110,13,1421
CUST02428,1,78376,38461,13,2777
CUST02429,0,38716,10452,18,542
CUST02430,1,87520,22081,5,3936
CUST02431,3,64200,17074,11,1381
CUST02432,2,205469,35086,27,1258
CUST02433,1,88620,25599,8,2699
CUST02434,1,73955,28928,19,1459
CUST02435,3,94664,19217,15,1196
CUST02436,3,147050,15690,6,2097
CUST02437,3,85843,23668,12,1842
CUST02438,1,82600,23071,8,2521
CUST02439,3,84015,24382,12,1866
CUST02440,3,97093,15324,6,2136
CUST02441,3,146744,22583,9,2339
CUST02442,3,117922,24912,14,1615
CUST02443,0,75263,3763,13,279
CUST02444,0,53764,10954,10,1010
CUST02445,2,203876,35269,15,2169
CUST02446,0,52643,3000,16,178
CUST02447,3,90450,13771,11,1196
CUST02448,3,111825,21052,3,5263
CUST02449,3,102756,19713,8,2085
CUST02450,3,94826,16384,16,965
CUST02451,3,70000,15136,11,1243
CUST02452,0,30128,5696,8,633
CUST02453,0,31333,3000,21,136
CUST02454,2,176321,27392,27,993
CUST02455,0,60951,7456,8,828
CUST02456,2,132865,55241,23,2284
CUST02457,3,131789,16671,10,1486
CUST02458,3,81935,15218,10,1360
CUST02459,3,106022,29052,10,2729
CUST02460,0,53416,13352,19,661
CUST02461,0,52345,12221,14,822
CUST02462,3,118151,25705,8,2970
CUST02463,0,37372,9563,20,452
CUST02464,3,135967,20762,10,1960
CUST02465,1,90617,27639,16,1658
CUST02466,0,27768,9499,15,601
CUST02467,2,94774,41209,23,1684
CUST02468,1,85678,27394,10,2545
CUST02469,0,31746,5531,15,343
CUST02470,2,150862,56857,30,1842
CUST02471,0,29955,10311,16,606
CUST02472,3,138285,23100,11,1882
CUST02473,0,87837,16189,16,933
CUST02474,1,44801,28073,15,1710
CUST02475,3,92538,26443,16,1554
CUST02476,1,60261,22540,7,2682
CUST02477,0,64954,11628,10,1024
CUST02478,2,127339,37300,27,1356
CUST02479,1,67485,27136,18,1433
CUST02480,1,66925,23742,10,2257
CUST02481,3,70188,19888,19,981
CUST02482,0,45221,5637,12,443
CUST02483,0,59016,5642,13,391
CUST02484,0,25000,10581,25,414
CUST02485,3,136374,22118,7,2638
CUST02486,2,117568,45818,25,1758
CUST02487,0,82478,22350,15,1419
CUST02488,0,49613,8418,18,435
CUST02489,0,46324,4579,21,209
CUST02490,0,43574,12590,9,1282
CUST02491,3,121990,15670,6,2253
CUST02492,0,73363,17420,14,1129
CUST02493,1,57379,31266,9,3224
CUST02494,3,154659,20184,12,1502
CUST02495,3,93712,18786,6,2690
CUST02496,3,133829,22386,6,3168
CUST02497,3,145675,14491,8,1693
CUST02498,0,50205,10034,13,736
CUST02499,0,42223,10476,11,868
CUST02500,1,74527,30365,16,1823
CUST02501,2,136614,37151,24,1492
CUST02502,0,83125,8164,17,466
CUST02503,3,110856,31205,14,2136
CUST02504,1,65170,31875,9,3250
CUST02505,1,57753,38163,20,1793
CUST02506,0,45303,3317,13,234
CUST02507,3,79796,24313,11,2088
CUST02508,3,108281,22381,12,1715
CUST02509,3,115115,13186,7,1572
CUST02510,3,79249,18918,10,1651
CUST02511,0,54210,15196,17,852
CUST02512,1,89599,24278,12,1900
CUST02513,3,62787,7315,8,813
CUST02514,3,130505,8000,6,1077
CUST02515,1,85798,30755,11,2479
CUST02516,3,118774,8000,6,1156
CUST02517,0,39800,7804,15,488
CUST02518,0,33256,11183,25,435
CUST02519,1,83697,29733,8,3267
CUST02520,1,82367,23234,10,2042
CUST02521,0,57222,5360,8,596
CUST02522,3,129042,26140,5,4719
CUST02523,0,63699,7211,22,310
CUST02524,0,76576,23375,15,1472
CUST02525,0,45482,8839,24,358
CUST02526,0,90065,12000,13,874
CUST02527,0,50087,4922,17,274
CUST02528,0,40362,7009,8,779
CUST02529,3,114254,30808,13,2185
CUST02530,3,128892,8000,5,1320
CUST02531,1,76872,23705,8,2500
CUST02532,3,91871,20563,12,1561
CUST02533,0,58992,3000,16,181
CUST02534,0,51123,8895,22,382
CUST02535,1,51555,30526,9,3213
CUST02536,0,71801,4098,18,217
CUST02537,0,49442,3000,15,189
CUST02538,3,168379,8837,7,1110
CUST02539,3,109859,24096,11,1947
CUST02540,0,34741,6906,18,373
CUST02541,2,134700,44193,19,2215
CUST02542,0,44308,7328,15,470
CUST02543,3,95144,18198,11,1503
CUST02544,0,70178,9442,17,536
CUST02545,1,64404,25324,10,2379
CUST02546,3,88671,19328,5,3221
CUST02547,2,88856,32053,24,1265
CUST02548,3,130899,18663,10,1667
CUST02549,3,80963,25867,10,2374
CUST02550,1,58651,28691,9,2862
CUST02551,0,52085,8116,17,460
CUST02552,1,25000,12307,10,1151
CUST02553,1,96603,33796,6,4755
CUST02554,3,105438,22383,17,1279
CUST02555,0,44949,12228,12,922
CUST02556,1,92361,29201,6,4346
CUST02557,0,80715,3000,21,133
CUST02558,1,62791,29844,6,4276
CUST02559,0,62349,7055,10,625
CUST02560,0,43593,15268,20,737
CUST02561,0,88470,14290,16,837
CUST02562,0,52228,7964,9,829
CUST02563,3,87723,21454,17,1164
CUST02564,3,97838,34902,16,2040
CUST02565,1,93207,28381,19,1438
CUST02566,0,62733,6339,8,670
CUST02567,0,39026,8157,25,319
CUST02568,1,65889,40677,13,2842
CUST02569,1,80919,35071,6,5264
CUST02570,3,95058,22379,17,1213
CUST02571,0,57098,9531,18,512
CUST02572,1,82000,37902,14,2522
CUST02573,0,49498,8741,20,417
CUST02574,3,148840,17591,9,1759
CUST02575,0,35414,7299,13,540
CUST02576,1,90550,37632,9,3926
CUST02577,2,130121,44756,23,1875
CUST02578,0,59002,10971,13,778
CUST02579,0,39241,7984,14,532
CUST02580,1,76993,33705,17,1859
CUST02581,1,52676,37785,25,1453
CUST02582,1,81855,26052,15,1583
CUST02583,0,60036,5697,16,336
CUST02584,2,158675,25000,30,798
CUST02585,0,65047,12816,9,1278
CUST02586,0,104072,12000,12,946
CUST02587,3,136623,19114,10,1818
CUST02588,3,161910,21573,3,5393
CUST02589,0,40807,8488,11,701
CUST02590,0,57720,8541,14,566
CUST02591,0,25000,6658,17,362
CUST02592,1,76991,31612,11,2606
CUST02593,2,108043,45596,20,2181
CUST02594,1,60021,38748,9,4054
CUST02595,0,63657,8062,10,743
CUST02596,0,48371,5313,11,426
CUST02597,2,168180,45406,23,1908
CUST02598,3,85688,8413,9,876
CUST02599,0,27756,11699,12,870
CUST02600,3,89695,22121,12,1710
CUST02601,0,49446,7271,21,331
CUST02602,1,82130,27691,13,1914
CUST02603,0,56697,5948,20,289
CUST02604,2,158576,44727,29,1483
CUST02605,3,103372,12000,11,1007
CUST02606,1,88122,38271,13,2660
CUST02607,0,70745,14770,18,792
CUST02608,3,121150,19676,6,3017
CUST02609,1,60461,33896,16,2005
CUST02610,0,89184,15493,11,1255
CUST02611,3,95401,22342,8,2454
CUST02612,2,112257,30673,19,1554
CUST02613,3,128404,24480,5,3789
CUST02614,0,48549,9548,16,560
CUST02615,3,81357,18014,3,4503
CUST02616,3,111949,17228,11,1495
CUST02617,3,73516,13071,12,973
CUST02618,0,66969,3530,15,224
CUST02619,3,58226,18085,13,1280
CUST02620,0,44655,9402,16,538
CUST02621,2,128905,30863,20,1485
CUST02622,3,149319,19911,4,4024
CUST02623,3,121173,23675,5,3810
CUST02624,0,47601,6712,8,746
CUST02625,0,48416,9287,14,602
CUST02626,0,40242,3791,13,269
CUST02627,1,25000,18000,20,841
CUST02628,3,106793,14764,6,2065
CUST02629,1,84367,28934,12,2207
CUST02630,1,70816,34260,14,2253
CUST02631,3,125727,14846,6,1982
CUST02632,1,61477,20975,14,1412
CUST02633,0,106099,12000,16,715
CUST02634,3,106295,14096,3,3524
CUST02635,1,71568,31867,14,2117
CUST02636,0,83102,8141,20,382
CUST02637,0,43730,9160,21,408
CUST02638,1,88227,37627,15,2304
CUST02639,0,38017,6919,13,487
CUST02640,1,62625,35822,15,2301
CUST02641,1,85473,30249,7,3651
CUST02642,1,73050,32407,15,2021
CUST02643,0,33242,6163,23,262
CUST02644,1,102218,33556,12,2550
CUST02645,0,39595,7525,20,356
CUST02646,0,56435,12692,17,698
CUST02647,3,111492,30967,9,3125
CUST02648,1,110322,31885,10,2980
CUST02649,1,96436,21468,4,4423
CUST02650,3,133770,15015,6,2033
CUST02651,0,53698,3000,14,205
CUST02652,1,81288,32309,15,2041
CUST02653,0,25000,7062,18,368
CUST02654,3,127543,16612,14,1116
CUST02655,1,91258,30456,13,2225
CUST02656,1,71270,45000,8,4993
CUST02657,3,84283,17069,12,1286
CUST02658,3,126732,28357,4,5224
CUST02659,0,71959,8131,12,624
CUST02660,0,68110,17639,12,1327
CUST02661,0,60911,12000,17,651
CUST02662,0,46528,8266,11,663
CUST02663,3,108059,24452,10,2186
CUST02664,3,139298,15509,10,1464
CUST02665,2,185851,34552,34,977
CUST02666,0,60538,7165,8,796
CUST02667,3,118383,23075,7,2970
CUST02668,3,129190,11882,12,947
CUST02669,1,63615,22815,18,1191
CUST02670,0,65687,8591,12,678
CUST02671,3,91620,33893,16,1944
CUST02672,0,60441,19090,17,1084
CUST02673,2,129708,61699,23,2569
CUST02674,1,57974,18195,7,2186
CUST02675,0,53727,3000,17,163
CUST02676,0,64290,8421,14,580
CUST02677,1,74654,27454,12,2139
CUST02678,3,107664,20694,12,1596
CUST02679,2,170245,45030,15,2814
CUST02680,0,86989,7038,17,389
CUST02681,2,179177,41836,25,1611
CUST02682,3,118064,8743,13,644
CUST02683,1,73987,25586,12,1914
CUST02684,2,193313,71017,21,3268
CUST02685,0,53799,12187,15,778
CUST02686,3,107603,18242,10,1644
CUST02687,3,81980,18757,7,2385
CUST02688,3,123077,16056,17,904
CUST02689,0,41221,7238,8,804
CUST02690,1,105039,29705,6,3979
CUST02691,3,63988,22715,14,1521
CUST02692,3,131720,27321,6,4167
CUST02693,1,76759,33911,15,2065
CUST02694,2,182209,50383,15,3149
CUST02695,0,67459,20278,18,1089
CUST02696,3,159716,22192,6,3382
CUST02697,1,55410,36359,13,2626
CUST02698,3,87989,13144,3,3286
CUST02699,1,58110,37466,5,6244
CUST02700,0,31935,8911,15,572
CUST02701,3,62406,16284,8,1868
CUST02702,3,100228,23081,10,2010
CUST02703,0,61194,6509,21,289
CUST02704,3,101081,13052,3,3263
CUST02705,2,169756,40567,19,2076
CUST02706,3,110178,28641,15,1822
CUST02707,0,42708,11781,17,641
CUST02708,0,57911,12000,9,1162
CUST02709,0,83599,6257,13,437
CUST02710,3,171324,24213,5,4297
CUST02711,0,88567,12000,16,722
CUST02712,0,90540,12000,20,559
CUST02713,0,52091,7116,16,420
CUST02714,1,72005,34728,9,3322
CUST02715,0,88000,26628,18,1404
CUST02716,3,124192,27681,7,3328
CUST02717,3,72386,16337,8,1824
CUST02718,3,86299,22597,10,1998
CUST02719,3,75336,23329,16,1392
CUST02720,3,121233,22032,6,3092
CUST02721,2,158693,52717,24,2118
CUST02722,3,99402,20924,7,2613
CUST02723,3,93013,19724,9,1896
CUST02724,1,101114,29538,7,3868
CUST02725,0,97143,25578,22,1116
CUST02726,1,63086,22336,11,1847
CUST02727,1,77324,29190,12,2224
CUST02728,3,103793,12000,8,1364
CUST02729,3,145046,14422,4,2735
CUST02730,1,57454,19133,9,1980
CUST02731,0,41302,7204,15,447
CUST02732,1,67985,44589,11,3696
CUST02733,2,190669,43604,20,2076
CUST02734,1,88066,22171,12,1673
CUST02735,1,77485,29872,13,2075
CUST02736,3,73530,14531,13,1012
CUST02737,0,65476,8443,20,411
CUST02738,0,35307,5740,8,638
CUST02739,3,90480,24093,13,1684
CUST02740,3,146629,12247,7,1463
CUST02741,3,128464,8999,7,1150
CUST02742,3,159746,24422,13,1795
CUST02743,0,71320,25982,18,1357
CUST02744,1,44411,32447,14,2187
CUST02745,0,25000,5884,10,553
CUST02746,0,75140,8171,19,411
CUST02747,0,56399,10622,9,1021
CUST02748,0,55532,6702,12,507
CUST02749,3,177041,8000,8,924
CUST02750,0,62273,9344,15,591
CUST02751,1,86616,23966,12,1822
CUST02752,0,63207,9050,17,506
CUST02753,0,66239,6536,20,309
CUST02754,3,81276,23747,10,2207
CUST02755,1,75640,43664,16,2626
CUST02756,1,76935,23537,10,2131
CUST02757,2,150850,47674,29,1569
CUST02758,3,94735,19537,13,1397
CUST02759,2,116683,28070,30,903
CUST02760,2,132228,53952,27,1894
CUST02761,3,109874,28500,14,1861
CUST02762,1,93070,27781,5,4630
CUST02763,0,63548,7955,14,522
CUST02764,1,81315,25612,14,1700
CUST02765,3,87457,22187,13,1540
CUST02766,3,79817,21862,17,1208
CUST02767,0,39544,9176,12,729
CUST02768,3,120443,27939,14,1866
CUST02769,1,85931,32706,5,5451
CUST02770,0,78014,19841,13,1378
CUST02771,0,39459,13948,8,1550
CUST02772,1,64631,20760,6,2818
CUST02773,0,61763,8239,14,545
CUST02774,0,40000,12000,14,788
CUST02775,0,38484,6877,18,369
CUST02776,3,104242,26190,11,2239
CUST02777,3,142600,19340,5,3444
CUST02778,0,56561,19960,12,1536
CUST02779,1,83829,33585,17,1886
CUST02780,1,76874,33884,13,2495
CUST02781,1,40000,24996,11,2065
CUST02782,3,107116,19010,16,1130
CUST02783,0,39346,5513,23,230
CUST02784,0,51713,11181,16,657
CUST02785,0,63530,8961,23,369
CUST02786,0,77067,9538,13,693
CUST02787,3,106886,22143,8,2571
CUST02788,3,80480,20106,10,1905
CUST02789,1,53007,28464,16,1706
CUST02790,0,45775,10162,14,668
CUST02791,1,99359,31107,10,2958
CUST02792,0,52691,10233,15,653
CUST02793,1,50975,19863,12,1496
CUST02794,0,66793,5204,12,403
CUST02795,0,103100,12000,9,1190
CUST02796,2,181609,48741,15,3046
CUST02797,3,97936,22938,9,2353
CUST02798,3,73855,12000,15,736
CUST02799,1,68266,24916,17,1399
CUST02800,3,131445,21001,11,1824
CUST02801,0,48785,9013,17,497
CUST02802,0,65230,7178,8,798
CUST02803,1,81552,33885,8,3750
CUST02804,0,47642,7851,12,591
CUST02805,3,91741,12000,16,705
CUST02806,1,99908,37434,10,3434
CUST02807,3,140388,11669,11,1000
CUST02808,0,25000,5924,12,461
CUST02809,3,139484,27591,11,2344
CUST02810,3,78596,23203,7,2785
CUST02811,3,99757,23713,6,3339
CUST02812,0,54113,8179,17,455
CUST02813,0,50663,12005,12,892
CUST02814,1,95627,36727,8,4061
CUST02815,0,52719,3020,9,300
CUST02816,0,54041,8674,14,570
CUST02817,0,48047,13775,17,762
CUST02818,3,119940,12715,7,1661
CUST02819,1,66315,25247,6,3876
CUST02820,3,122167,18116,7,2300
CUST02821,3,53064,12000,10,1053
CUST02822,3,100592,23290,16,1402
CUST02823,3,131237,13336,12,1028
CUST02824,0,42925,12000,9,1248
CUST02825,3,117414,22528,9,2213
CUST02826,0,59590,5623,23,237
CUST02827,2,126651,67105,33,1963
CUST02828,1,64504,25003,5,4167
CUST02829,1,57005,24427,10,2325
CUST02830,3,143750,22157,7,2622
CUST02831,3,112123,28064,7,3305
CUST02832,0,41881,5954,8,662
CUST02833,0,90000,9368,21,433
CUST02834,3,123310,35445,14,2331
CUST02835,3,105152,24933,19,1266
CUST02836,0,59460,4329,8,466
CUST02837,2,124249,37950,32,1148
CUST02838,3,98986,12021,14,794
CUST02839,1,62068,27247,14,1782
CUST02840,0,40848,8013,8,890
CUST02841,2,182745,53534,27,1930
CUST02842,3,106177,18085,13,1314
CUST02843,2,206435,53157,26,1934
CUST02844,0,42986,3000,8,333
CUST02845,1,56282,25765,16,1535
CUST02846,1,58434,27145,8,3094
CUST02847,3,77506,28375,21,1307
CUST02848,1,75228,27012,13,1881
CUST02849,1,48048,19252,6,2837
CUST02850,1,80891,36796,11,3011
CUST02851,3,67752,19984,11,1697
CUST02852,1,100146,36472,15,2298
CUST02853,0,27862,11566,12,880
CUST02854,0,82429,20296,11,1647
CUST02855,0,64942,8175,20,390
CUST02856,0,25000,6585,12,510
CUST02857,0,38294,8721,12,667
CUST02858,1,49487,32491,9,3253
CUST02859,0,34905,5819,10,517
CUST02860,0,40109,9615,15,596
CUST02861,3,130109,20534,9,1976
CUST02862,3,93420,18108,5,3018
CUST02863,0,41492,3923,22,171
CUST02864,1,68202,21641,11,1738
CUST02865,0,41988,12176,20,579
CUST02866,0,51068,12328,8,1370
CUST02867,2,92185,36615,21,1673
CUST02868,0,46959,6504,22,280
CUST02869,3,89601,20855,16,1243
CUST02870,1,64434,26825,14,1822
CUST02871,1,70645,24088,10,2112
CUST02872,3,82912,23297,5,3883
CUST02873,2,187383,52589,23,2209
CUST02874,0,47774,3000,20,143
CUST02875,0,65916,7389,16,432
CUST02876,1,75186,25836,14,1706
CUST02877,0,48915,5032,17,287
CUST02878,0,29925,9240,18,483
CUST02879,0,51738,9153,16,551
CUST02880,0,40995,8452,8,939
CUST02881,0,63535,7906,13,545
CUST02882,0,69841,4299,16,251
CUST02883,3,58953,12000,11,994
CUST02884,1,60360,26422,22,1169
CUST02885,1,68162,23617,12,1847
CUST02886,3,101900,19477,5,3306
CUST02887,1,74732,37838,14,2592
CUST02888,0,55935,10237,8,1089
CUST02889,0,48257,7262,12,562
CUST02890,1,96218,31705,18,1710
CUST02891,3,115398,27359,11,2258
CUST02892,0,123298,8000,13,579
CUST02893,3,95442,8000,7,1016
CUST02894,0,66265,18643,14,1233
CUST02895,0,58739,21528,14,1461
CUST02896,0,56036,6241,13,435
CUST02897,1,65867,20951,5,3446
CUST02898,1,87332,33666,16,1936
CUST02899,3,137652,21713,10,2018
CUST02900,3,123497,12863,7,1604
CUST02901,3,86102,19910,21,894
CUST02902,3,105374,25273,11,2079
CUST02903,1,100308,32119,16,1924
CUST02904,0,42127,11486,11,957
CUST02905,3,118798,18758,5,3329
CUST02906,1,81699,26035,5,4339
CUST02907,3,87128,17377,7,2106
CUST02908,3,61884,19288,6,2706
CUST02909,1,90736,25811,15,1644
CUST02910,1,66402,31575,18,1622
CUST02911,1,73913,43413,13,3104
CUST02912,0,33883,6366,19,318
CUST02913,3,109552,23173,11,1997
CUST02914,1,91449,41142,7,5327
CUST02915,0,46009,11573,18,596
CUST02916,2,119205,55725,28,1939
CUST02917,1,87507,31704,10,2822
CUST02918,1,79760,21322,9,2056
CUST02919,0,92243,12382,13,859
CUST02920,0,65837,10083,13,715
CUST02921,0,50057,9135,13,636
CUST02922,1,129568,38902,15,2431
CUST02923,3,145237,20458,10,1875
CUST02924,1,64804,21196,15,1336
CUST02925,1,71523,30428,5,5071
CUST02926,0,48102,10141,18,534
CUST02927,1,40000,20701,10,1824
CUST02928,1,49883,32950,13,2320
CUST02929,3,66359,18400,15,1158
CUST02930,3,121781,14355,11,1184
CUST02931,3,84110,20830,10,1823
CUST02932,2,122335,25000,31,784
CUST02933,0,69744,10419,12,797
CUST02934,3,90694,22704,13,1616
CUST02935,3,151885,23287,6,3241
CUST02936,2,133344,48074,18,2550
CUST02937,2,182000,65134,22,2854
CUST02938,1,68613,23653,19,1156
CUST02939,0,71878,12000,9,1161
CUST02940,3,116809,19257,9,1921
CUST02941,1,84598,38429,9,3733
CUST02942,0,44852,12328,12,913
CUST02943,0,39112,5791,21,268
CUST02944,3,85857,15672,14,1062
CUST02945,1,71084,25004,12,1988
CUST02946,2,120724,25063,21,1153
CUST02947,1,92595,31462,15,1947
CUST02948,3,116446,18645,4,3735
CUST02949,3,130012,23918,7,2947
CUST02950,0,79560,7974,27,288
CUST02951,1,53702,16740,11,1386
CUST02952,0,59645,8501,8,945
CUST02953,1,65354,19480,13,1389
CUST02954,0,26405,13621,19,677
CUST02955,3,76906,12795,15,776
CUST02956,1,92587,38322,9,3973
CUST02957,1,70497,45000,15,2816
CUST02958,3,84151,29684,12,2220
CUST02959,1,51611,25143,16,1459
CUST02960,0,34202,9665,16,580
CUST02961,3,75384,21900,12,1738
CUST02962,3,79406,19105,12,1457
CUST02963,1,67878,29588,13,2163
CUST02964,0,65643,3000,8,333
CUST02965,3,143740,22337,4,4229
CUST02966,0,75430,10395,17,579
CUST02967,3,71085,16132,5,2689
CUST02968,0,47023,11232,12,872
CUST02969,0,48870,9206,22,406
CUST02970,0,86679,13633,17,741
CUST02971,1,65305,23983,8,2733
CUST02972,3,87898,29229,16,1752
CUST02973,1,73810,38003,13,2665
CUST02974,2,141933,38610,25,1487
CUST02975,3,80402,19984,9,1936
CUST02976,1,68778,30817,15,1932
CUST02977,3,57905,12000,6,1671
CUST02978,0,32777,3762,18,203
CUST02979,3,103933,25831,20,1207
CUST02980,1,102893,46417,17,2523
CUST02981,3,111393,27255,14,1838
CUST02982,1,63931,31544,13,2184
CUST02983,0,54252,4468,16,258
CUST02984,0,46057,8560,19,418
CUST02985,3,100664,23707,12,1841
