customer_id,city,signup_date,customer_segment,preferred_device
CUST01488,Mumbai,2025-06-16,Premium,Mobile
CUST01489,Mumbai,2025-03-27,Regular,Mobile
CUST01490,Mumbai,2025-03-17,Regular,Tablet
CUST01491,Mumbai,2025-12-10,Regular,Tablet
CUST01492,Pune,2025-10-21,Occassional,Mobile
CUST01493,Pune,2025-02-28,Occassional,Mobile
CUST01494,Delhi,2025-05-18,Regular,Tablet
CUST01495,Hyderabad,2025-04-09,Regular,Mobile
CUST01496,Kolkata,2025-07-11,Regular,Mobile
CUST01497,Ahmedabad,2025-08-31,Regular,Mobile
CUST01498,Ahmedabad,2025-11-15,Regular,Mobile
CUST01499,Bangalore,2025-02-18,Premium,Mobile
CUST01500,Pune,2025-02-01,Occassional,Mobile
CUST01501,Bangalore,2025-10-04,Regular,Mobile
CUST01502,Hyderabad,2025-01-20,Regular,Mobile
CUST01503,Hyderabad,2025-06-03,Occassional,Tablet
CUST01504,Bangalore,2025-03-09,Occassional,Desktop
CUST01505,Pune,2025-08-02,Premium,Desktop
CUST01506,Bangalore,2025-05-23,Regular,Desktop
CUST01507,Ahmedabad,2025-08-20,Regular,Mobile
CUST01508,Delhi,2025-08-01,Occassional,Mobile
CUST01509,Ahmedabad,2025-03-20,Regular,Tablet
CUST01510,Chennai,2025-08-02,Regular,Mobile
CUST01511,Pune,2025-04-26,Regular,Mobile
CUST01512,Pune,2025-04-02,Occassional,Desktop
CUST01513,Kolkata,2025-09-27,Premium,Mobile
CUST01514,Mumbai,2025-06-17,Regular,Mobile
CUST01515,Chennai,2025-02-27,Regular,Tablet
CUST01516,Hyderabad,2025-10-11,Premium,Desktop
CUST01517,Pune,2025-01-26,Regular,Mobile
CUST01518,Bangalore,2025-03-07,Occassional,Tablet
CUST01519,Chennai,2025-09-05,Occassional,Desktop
CUST01520,Kolkata,2025-09-11,Regular,Desktop
CUST01521,Hyderabad,2025-02-13,Regular,Mobile
CUST01522,Mumbai,2025-04-07,Regular,Mobile
CUST01523,Mumbai,2025-02-11,Regular,Desktop
CUST01524,Kolkata,2025-08-15,Premium,Desktop
CUST01525,Kolkata,2025-09-19,Occassional,Desktop
CUST01526,Bangalore,2025-06-16,Regular,Mobile
CUST01527,Pune,2025-10-06,Regular,Mobile
CUST01528,Mumbai,2025-03-30,Premium,Desktop
CUST01529,Hyderabad,2025-06-27,Occassional,Mobile
CUST01530,Chennai,2025-07-16,Regular,Mobile
CUST01531,Hyderabad,2025-11-03,Occassional,Mobile
CUST01532,Delhi,2025-09-24,Occassional,Mobile
CUST01533,Delhi,2025-09-25,Regular,Desktop
CUST01534,Kolkata,2025-03-15,Regular,Desktop
CUST01535,Bangalore,2025-01-08,Regular,Mobile
CUST01536,Delhi,2025-10-24,Regular,Mobile
CUST01537,Mumbai,2025-06-13,Regular,Desktop
CUST01538,Hyderabad,2025-03-26,Premium,Mobile
CUST01539,Hyderabad,2025-03-13,Premium,Mobile
CUST01540,Kolkata,2025-02-24,Regular,Tablet
CUST01541,Pune,2025-02-16,Regular,Mobile
CUST01542,Pune,2025-08-26,Occassional,Tablet
CUST01543,Chennai,2025-04-14,Premium,Mobile
CUST01544,Kolkata,2025-07-29,Regular,Mobile
CUST01545,Ahmedabad,2025-02-11,Regular,Mobile
CUST01546,Chennai,2025-11-12,Premium,Tablet
CUST01547,Ahmedabad,2025-09-25,Regular,Mobile
CUST01548,Pune,2025-09-20,Regular,Mobile
CUST01549,Kolkata,2025-12-02,Regular,Tablet
CUST01550,Ahmedabad,2025-12-31,Regular,Mobile
CUST01551,Kolkata,2025-09-16,Regular,Mobile
CUST01552,Kolkata,2025-10-10,Premium,Mobile
CUST01553,Pune,2025-04-24,Premium,Desktop
CUST01554,Chennai,2025-12-29,Regular,Mobile
CUST01555,Chennai,2025-02-09,Premium,Mobile
CUST01556,Kolkata,2025-08-08,Regular,Mobile
CUST01557,Delhi,2025-05-09,Regular,Mobile
CUST01558,Bangalore,2025-01-08,Regular,Tablet
CUST01559,Pune,2025-04-11,Regular,Tablet
CUST01560,Bangalore,2025-06-25,Regular,Desktop
CUST01561,Bangalore,2025-04-17,Occassional,Desktop
CUST01562,Chennai,2025-04-11,Occassional,Desktop
CUST01563,Chennai,2025-09-17,Regular,Mobile
CUST01564,Delhi,2025-09-03,Regular,Desktop
CUST01565,Bangalore,2025-10-02,Regular,Mobile
CUST01566,Bangalore,2025-02-01,Regular,Mobile
CUST01567,Kolkata,2025-05-17,Regular,Desktop
CUST01568,Chennai,2025-01-12,Regular,Mobile
CUST01569,Bangalore,2025-10-29,Regular,Desktop
CUST01570,Hyderabad,2025-01-16,Occassional,Mobile
CUST01571,Delhi,2025-05-09,Regular,Desktop
CUST01572,Ahmedabad,2025-03-04,Regular,Mobile
CUST01573,Hyderabad,2025-04-19,Regular,Desktop
CUST01574,Hyderabad,2025-01-21,Regular,Desktop
CUST01575,Ahmedabad,2025-06-07,Premium,Mobile
CUST01576,Pune,2025-09-26,Regular,Mobile
CUST01577,Pune,2025-06-11,Occassional,Mobile
CUST01578,Delhi,2025-09-17,Regular,Mobile
CUST01579,Hyderabad,2025-04-12,Regular,Desktop
CUST01580,Bangalore,2025-08-11,Occassional,Tablet
CUST01581,Chennai,2025-02-28,Regular,Mobile
CUST01582,Delhi,2025-09-04,Occassional,Desktop
CUST01583,Kolkata,2025-05-08,Regular,Desktop
CUST01584,Ahmedabad,2025-10-10,Regular,Mobile
CUST01585,Hyderabad,2025-11-21,Regular,Desktop
CUST01586,Delhi,2025-01-25,Premium,Desktop
CUST01587,Mumbai,2025-05-11,Premium,Mobile
CUST01588,Mumbai,2025-12-19,Regular,Mobile
CUST01589,Pune,2025-07-15,Occassional,Mobile
CUST01590,Ahmedabad,2025-10-08,Occassional,Tablet
CUST01591,Chennai,2025-06-03,Premium,Tablet
CUST01592,Bangalore,2025-05-13,Regular,Desktop
CUST01593,Chennai,2025-08-15,Premium,Mobile
CUST01594,Chennai,2025-07-08,Premium,Mobile
CUST01595,Chennai,2025-09-22,Regular,Mobile
CUST01596,Ahmedabad,2025-05-14,Regular,Mobile
CUST01597,Chennai,2025-07-30,Premium,Desktop
CUST01598,Kolkata,2025-03-01,Premium,Tablet
CUST01599,Ahmedabad,2025-12-30,Occassional,Tablet
CUST01600,Kolkata,2025-12-30,Premium,Desktop
CUST01601,Ahmedabad,2025-08-01,Regular,Mobile
CUST01602,Pune,2025-08-04,Regular,Mobile
CUST01603,Delhi,2025-08-14,Premium,Mobile
CUST01604,Mumbai,2025-05-11,Regular,Desktop
CUST01605,Chennai,2025-03-17,Regular,Desktop
CUST01606,Pune,2025-10-13,Occassional,Mobile
CUST01607,Delhi,2025-10-04,Regular,Mobile
CUST01608,Mumbai,2025-06-05,Regular,Mobile
CUST01609,Hyderabad,2025-09-05,Occassional,Mobile
CUST01610,Bangalore,2025-08-06,Occassional,Mobile
CUST01611,Kolkata,2025-07-09,Regular,Mobile
CUST01612,Hyderabad,2025-06-12,Regular,Mobile
CUST01613,Ahmedabad,2025-06-29,Regular,Desktop
CUST01614,Mumbai,2025-02-03,Regular,Mobile
CUST01615,Hyderabad,2025-02-10,Regular,Mobile
CUST01616,Bangalore,2025-11-03,Regular,Mobile
CUST01617,Pune,2025-12-04,Premium,Mobile
CUST01618,Mumbai,2025-11-10,Regular,Mobile
CUST01619,Hyderabad,2025-03-16,Regular,Mobile
CUST01620,Kolkata,2025-10-06,Premium,Mobile
CUST01621,Kolkata,2025-06-25,Premium,Mobile
CUST01622,Delhi,2025-05-30,Regular,Desktop
CUST01623,Hyderabad,2025-09-30,Regular,Mobile
CUST01624,Chennai,2025-11-21,Regular,Desktop
CUST01625,Hyderabad,2025-04-18,Regular,Mobile
CUST01626,Pune,2025-05-19,Regular,Mobile
CUST01627,Mumbai,2025-12-16,Regular,Mobile
CUST01628,Mumbai,2025-09-28,Regular,Mobile
CUST01629,Pune,2025-12-13,Occassional,Tablet
CUST01630,Hyderabad,2025-10-16,Occassional,Desktop
CUST01631,Pune,2025-07-31,Regular,Tablet
CUST01632,Bangalore,2025-09-29,Regular,Tablet
CUST01633,Ahmedabad,2025-03-07,Premium,Desktop
CUST01634,Pune,2025-09-05,Regular,Mobile
CUST01635,Kolkata,2025-06-05,Premium,Mobile
CUST01636,Pune,2025-02-16,Occassional,Tablet
CUST01637,Mumbai,2025-07-20,Premium,Desktop
CUST01638,Kolkata,2025-05-28,Regular,Mobile
CUST01639,Mumbai,2025-05-04,Occassional,Desktop
CUST01640,Delhi,2025-01-01,Occassional,Mobile
CUST01641,Chennai,2025-09-04,Occassional,Mobile
CUST01642,Mumbai,2025-12-09,Premium,Mobile
CUST01643,Kolkata,2025-05-08,Premium,Desktop
CUST01644,Delhi,2025-07-10,Regular,Desktop
CUST01645,Mumbai,2025-03-08,Premium,Mobile
CUST01646,Bangalore,2025-01-04,Premium,Mobile
CUST01647,Pune,2025-10-30,Regular,Mobile
CUST01648,Chennai,2025-10-21,Occassional,Desktop
CUST01649,Mumbai,2025-05-23,Regular,Mobile
CUST01650,Delhi,2025-07-10,Regular,Mobile
CUST01651,Bangalore,2025-01-21,Regular,Mobile
CUST01652,Hyderabad,2025-08-15,Regular,Mobile
CUST01653,Delhi,2025-11-09,Regular,Mobile
CUST01654,Pune,2025-04-27,Regular,Desktop
CUST01655,Delhi,2025-10-29,Premium,Mobile
CUST01656,Bangalore,2025-05-22,Regular,Desktop
CUST01657,Delhi,2025-02-08,Premium,Mobile
CUST01658,Bangalore,2025-12-21,Occassional,Mobile
CUST01659,Mumbai,2025-09-09,Regular,Mobile
CUST01660,Ahmedabad,2025-11-29,Regular,Desktop
CUST01661,Bangalore,2025-07-26,Regular,Tablet
CUST01662,Bangalore,2025-07-29,Premium,Tablet
CUST01663,Chennai,2025-04-25,Premium,Mobile
CUST01664,Bangalore,2025-08-13,Regular,Mobile
CUST01665,Bangalore,2025-05-14,Occassional,Desktop
CUST01666,Hyderabad,2025-09-08,Occassional,Desktop
CUST01667,Ahmedabad,2025-08-07,Regular,Mobile
CUST01668,Mumbai,2025-04-01,Occassional,Desktop
CUST01669,Pune,2025-12-20,Regular,Mobile
CUST01670,Chennai,2025-02-15,Regular,Mobile
CUST01671,Hyderabad,2025-02-07,Regular,Mobile
CUST01672,Kolkata,2025-05-22,Regular,Mobile
CUST01673,Ahmedabad,2025-04-10,Occassional,Mobile
CUST01674,Mumbai,2025-11-24,Regular,Mobile
CUST01675,Mumbai,2025-07-09,Occassional,Mobile
CUST01676,Kolkata,2025-02-04,Regular,Mobile
CUST01677,Pune,2025-05-27,Regular,Mobile
CUST01678,Bangalore,2025-01-30,Premium,Desktop
CUST01679,Hyderabad,2025-11-30,Regular,Mobile
CUST01680,Delhi,2025-03-25,Regular,Mobile
CUST01681,Chennai,2025-10-08,Occassional,Mobile
CUST01682,Delhi,2025-12-10,Premium,Tablet
CUST01683,Kolkata,2025-09-27,Occassional,Mobile
CUST01684,Mumbai,2025-06-03,Occassional,Mobile
CUST01685,Pune,2025-04-12,Regular,Mobile
CUST01686,Mumbai,2025-08-03,Occassional,Desktop
CUST01687,Chennai,2025-05-30,Occassional,Mobile
CUST01688,Mumbai,2025-03-24,Regular,Mobile
CUST01689,Mumbai,2025-04-20,Occassional,Mobile
CUST01690,Chennai,2025-10-02,Occassional,Mobile
CUST01691,Hyderabad,2025-07-20,Regular,Desktop
CUST01692,Hyderabad,2025-10-11,Regular,Desktop
CUST01693,Chennai,2025-06-22,Occassional,Desktop
CUST01694,Pune,2025-11-23,Regular,Desktop
CUST01695,Kolkata,2025-07-25,Regular,Mobile
CUST01696,Ahmedabad,2025-03-04,Regular,Mobile
CUST01697,Mumbai,2025-03-14,Occassional,Desktop
CUST01698,Pune,2025-09-08,Premium,Mobile
CUST01699,Mumbai,2025-05-04,Occassional,Desktop
CUST01700,Ahmedabad,2025-05-01,Regular,Mobile
CUST01701,Kolkata,2025-10-02,Premium,Mobile
CUST01702,Hyderabad,2025-04-30,Regular,Desktop
CUST01703,Pune,2025-11-13,Premium,Desktop
CUST01704,Bangalore,2025-06-13,Regular,Desktop
CUST01705,Bangalore,2025-10-13,Occassional,Mobile
CUST01706,Ahmedabad,2025-09-22,Occassional,Desktop
CUST01707,Bangalore,2025-11-16,Premium,Mobile
CUST01708,Hyderabad,2025-06-10,Premium,Mobile
CUST01709,Ahmedabad,2025-11-04,Occassional,Tablet
CUST01710,Hyderabad,2025-03-30,Occassional,Desktop
CUST01711,Kolkata,2025-05-22,Regular,Mobile
CUST01712,Mumbai,2025-07-22,Regular,Desktop
CUST01713,Kolkata,2025-11-05,Regular,Mobile
CUST01714,Kolkata,2025-08-15,Occassional,Mobile
CUST01715,Hyderabad,2025-11-30,Regular,Mobile
CUST01716,Ahmedabad,2025-08-10,Regular,Tablet
CUST01717,Ahmedabad,2025-02-10,Regular,Mobile
CUST01718,Bangalore,2025-07-15,Occassional,Desktop
CUST01719,Delhi,2025-03-09,Premium,Mobile
CUST01720,Mumbai,2025-09-21,Regular,Desktop
CUST01721,Hyderabad,2025-01-02,Regular,Mobile
CUST01722,Bangalore,2025-12-27,Premium,Desktop
CUST01723,Pune,2025-05-05,Premium,Mobile
CUST01724,Delhi,2025-04-20,Occassional,Desktop
CUST01725,Delhi,2025-03-27,Occassional,Tablet
CUST01726,Hyderabad,2025-04-30,Occassional,Desktop
CUST01727,Chennai,2025-05-07,Occassional,Mobile
CUST01728,Mumbai,2025-09-12,Regular,Tablet
CUST01729,Delhi,2025-07-02,Occassional,Mobile
CUST01730,Hyderabad,2025-01-16,Regular,Desktop
CUST01731,Hyderabad,2025-03-03,Regular,Desktop
CUST01732,Bangalore,2025-06-07,Occassional,Mobile
CUST01733,Pune,2025-09-25,Regular,Mobile
CUST01734,Chennai,2025-02-04,Regular,Mobile
CUST01735,Mumbai,2025-09-24,Regular,Mobile
CUST01736,Ahmedabad,2025-03-05,Premium,Desktop
CUST01737,Kolkata,2025-02-19,Premium,Mobile
CUST01738,Pune,2025-09-12,Occassional,Mobile
CUST01739,Pune,2025-05-29,Occassional,Mobile
CUST01740,Bangalore,2025-11-21,Regular,Mobile
CUST01741,Ahmedabad,2025-10-31,Premium,Mobile
CUST01742,Delhi,2025-10-03,Premium,Desktop
CUST01743,Delhi,2025-12-23,Occassional,Mobile
CUST01744,Bangalore,2025-06-21,Regular,Desktop
CUST01745,Hyderabad,2025-07-20,Regular,Mobile
CUST01746,Delhi,2025-11-20,Regular,Mobile
CUST01747,Chennai,2025-02-04,Regular,Desktop
CUST01748,Mumbai,2025-08-04,Regular,Mobile
CUST01749,Pune,2025-03-06,Occassional,Mobile
CUST01750,Pune,2025-01-08,Regular,Mobile
CUST01751,Chennai,2025-10-28,Regular,Mobile
CUST01752,Ahmedabad,2025-12-09,Regular,Mobile
CUST01753,Delhi,2025-11-28,Regular,Mobile
CUST01754,Pune,2025-03-17,Regular,Mobile
CUST01755,Kolkata,2025-06-23,Premium,Mobile
CUST01756,Ahmedabad,2025-02-16,Regular,Mobile
CUST01757,Mumbai,2025-01-15,Regular,Mobile
CUST01758,Mumbai,2025-12-27,Occassional,Mobile
CUST01759,Pune,2025-05-27,Regular,Mobile
CUST01760,Bangalore,2025-01-26,Occassional,Tablet
CUST01761,Ahmedabad,2025-11-04,Premium,Mobile
CUST01762,Pune,2025-04-03,Occassional,Desktop
CUST01763,Bangalore,2025-08-20,Regular,Mobile
CUST01764,Pune,2025-01-21,Occassional,Tablet
CUST01765,Kolkata,2025-11-03,Regular,Mobile
CUST01766,Ahmedabad,2025-02-07,Regular,Tablet
CUST01767,Hyderabad,2025-10-03,Occassional,Desktop
CUST01768,Mumbai,2025-06-06,Regular,Mobile
CUST01769,Pune,2025-06-28,Regular,Desktop
CUST01770,Kolkata,2025-05-12,Regular,Mobile
CUST01771,Bangalore,2025-11-07,Regular,Mobile
CUST01772,Bangalore,2025-12-14,Regular,Desktop
CUST01773,Mumbai,2025-01-28,Regular,Tablet
CUST01774,Chennai,2025-09-17,Regular,Mobile
CUST01775,Pune,2025-03-17,Occassional,Mobile
CUST01776,Ahmedabad,2025-03-08,Regular,Desktop
CUST01777,Delhi,2025-12-08,Occassional,Desktop
CUST01778,Bangalore,2025-07-13,Occassional,Desktop
CUST01779,Ahmedabad,2025-06-11,Regular,Desktop
CUST01780,Ahmedabad,2025-12-13,Premium,Mobile
CUST01781,Hyderabad,2025-12-27,Premium,Tablet
CUST01782,Ahmedabad,2025-09-14,Regular,Mobile
CUST01783,Ahmedabad,2025-03-13,Occassional,Mobile
CUST01784,Hyderabad,2025-03-28,Regular,Mobile
CUST01785,Bangalore,2025-09-19,Regular,Mobile
CUST01786,Ahmedabad,2025-08-02,Regular,Mobile
CUST01787,Chennai,2025-06-02,Regular,Desktop
CUST01788,Chennai,2025-07-29,Regular,Mobile
CUST01789,Kolkata,2025-03-02,Regular,Mobile
CUST01790,Hyderabad,2025-09-25,Occassional,Desktop
CUST01791,Kolkata,2025-09-19,Regular,Mobile
CUST01792,Hyderabad,2025-08-06,Premium,Mobile
CUST01793,Pune,2025-10-10,Occassional,Mobile
CUST01794,Pune,2025-05-16,Premium,Tablet
CUST01795,Ahmedabad,2025-12-28,Occassional,Mobile
CUST01796,Delhi,2025-04-03,Occassional,Mobile
CUST01797,Pune,2025-04-19,Regular,Mobile
CUST01798,Delhi,2025-08-29,Occassional,Mobile
CUST01799,Pune,2025-12-21,Regular,Mobile
CUST01800,Mumbai,2025-05-22,Occassional,Mobile
CUST01801,Pune,2025-10-18,Regular,Mobile
CUST01802,Kolkata,2025-08-25,Regular,Tablet
CUST01803,Bangalore,2025-12-06,Occassional,Mobile
CUST01804,Ahmedabad,2025-11-08,Occassional,Mobile
CUST01805,Kolkata,2025-06-26,Occassional,Mobile
CUST01806,Bangalore,2025-05-21,Regular,Mobile
CUST01807,Chennai,2025-07-08,Occassional,Desktop
CUST01808,Kolkata,2025-02-18,Regular,Mobile
CUST01809,Chennai,2025-10-29,Occassional,Mobile
CUST01810,Delhi,2025-07-09,Regular,Desktop
CUST01811,Delhi,2025-05-16,Regular,Mobile
CUST01812,Mumbai,2025-02-12,Regular,Mobile
CUST01813,Pune,2025-12-19,Regular,Mobile
CUST01814,Kolkata,2025-03-31,Occassional,Mobile
CUST01815,Chennai,2025-10-22,Regular,Mobile
CUST01816,Bangalore,2025-12-07,Regular,Mobile
CUST01817,Delhi,2025-09-02,Regular,Mobile
CUST01818,Pune,2025-07-11,Occassional,Desktop
CUST01819,Delhi,2025-11-14,Regular,Mobile
CUST01820,Bangalore,2025-04-16,Premium,Mobile
CUST01821,Pune,2025-12-29,Regular,Mobile
CUST01822,Pune,2025-11-06,Premium,Mobile
CUST01823,Chennai,2025-08-21,Regular,Mobile
CUST01824,Chennai,2025-09-22,Premium,Tablet
CUST01825,Kolkata,2025-12-10,Premium,Desktop
CUST01826,Kolkata,2025-02-06,Occassional,Tablet
CUST01827,Hyderabad,2025-11-01,Occassional,Desktop
CUST01828,Ahmedabad,2025-02-10,Regular,Mobile
CUST01829,Hyderabad,2025-01-17,Occassional,Mobile
CUST01830,Mumbai,2025-12-10,Premium,Mobile
CUST01831,Delhi,2025-10-04,Regular,Mobile
CUST01832,Kolkata,2025-11-03,Regular,Tablet
CUST01833,Chennai,2025-02-28,Regular,Mobile
CUST01834,Bangalore,2025-07-02,Regular,Desktop
CUST01835,Chennai,2025-02-10,Regular,Mobile
CUST01836,Delhi,2025-02-08,Regular,Desktop
CUST01837,Hyderabad,2025-07-11,Regular,Tablet
CUST01838,Chennai,2025-09-24,Premium,Desktop
CUST01839,Ahmedabad,2025-05-27,Regular,Desktop
CUST01840,Mumbai,2025-11-29,Regular,Mobile
CUST01841,Delhi,2025-05-07,Regular,Desktop
CUST01842,Hyderabad,2025-02-15,Regular,Tablet
CUST01843,Ahmedabad,2025-02-14,Premium,Desktop
CUST01844,Bangalore,2025-01-01,Occassional,Desktop
CUST01845,Hyderabad,2025-06-17,Regular,Desktop
CUST01846,Pune,2025-04-18,Regular,Desktop
CUST01847,Ahmedabad,2025-01-19,Regular,Mobile
CUST01848,Ahmedabad,2025-11-28,Premium,Desktop
CUST01849,Mumbai,2025-03-13,Regular,Mobile
CUST01850,Delhi,2025-04-19,Regular,Mobile
CUST01851,Bangalore,2025-09-25,Regular,Mobile
CUST01852,Mumbai,2025-08-28,Premium,Mobile
CUST01853,Hyderabad,2025-10-28,Regular,Mobile
CUST01854,Mumbai,2025-03-31,Premium,Mobile
CUST01855,Ahmedabad,2025-04-13,Premium,Mobile
CUST01856,Delhi,2025-09-07,Regular,Mobile
CUST01857,Kolkata,2025-01-08,Regular,Mobile
CUST01858,Mumbai,2025-06-02,Regular,Desktop
CUST01859,Pune,2025-12-13,Regular,Tablet
CUST01860,Mumbai,2025-06-23,Regular,Desktop
CUST01861,Hyderabad,2025-12-09,Premium,Tablet
CUST01862,Hyderabad,2025-06-07,Regular,Desktop
CUST01863,Bangalore,2025-08-03,Occassional,Mobile
CUST01864,Hyderabad,2025-06-26,Regular,Desktop
CUST01865,Chennai,2025-06-24,Occassional,Desktop
CUST01866,Delhi,2025-12-06,Regular,Mobile
CUST01867,Delhi,2025-12-04,Regular,Mobile
CUST01868,Kolkata,2025-05-26,Regular,Desktop
CUST01869,Kolkata,2025-11-20,Regular,Mobile
CUST01870,Delhi,2025-06-10,Regular,Desktop
CUST01871,Pune,2025-05-07,Regular,Mobile
CUST01872,Kolkata,2025-03-23,Regular,Mobile
CUST01873,Bangalore,2025-05-27,Regular,Mobile
CUST01874,Hyderabad,2025-08-27,Occassional,Mobile
CUST01875,Delhi,2025-03-25,Occassional,Mobile
CUST01876,Ahmedabad,2025-04-23,Regular,Desktop
CUST01877,Kolkata,2025-08-13,Regular,Desktop
CUST01878,Delhi,2025-11-28,Regular,Desktop
CUST01879,Chennai,2025-08-31,Regular,Mobile
CUST01880,Mumbai,2025-05-23,Regular,Desktop
CUST01881,Hyderabad,2025-02-10,Occassional,Mobile
CUST01882,Delhi,2025-09-15,Regular,Mobile
CUST01883,Mumbai,2025-10-12,Regular,Mobile
CUST01884,Kolkata,2025-04-15,Regular,Mobile
CUST01885,Mumbai,2025-07-21,Occassional,Mobile
CUST01886,Hyderabad,2025-11-03,Regular,Mobile
CUST01887,Delhi,2025-11-27,Regular,Desktop
CUST01888,Chennai,2025-09-23,Occassional,Desktop
CUST01889,Pune,2025-07-29,Premium,Mobile
CUST01890,Kolkata,2025-02-20,Occassional,Mobile
CUST01891,Delhi,2025-04-28,Premium,Mobile
CUST01892,Hyderabad,2025-07-20,Occassional,Mobile
CUST01893,Kolkata,2025-02-08,Regular,Desktop
CUST01894,Bangalore,2025-01-28,Regular,Mobile
CUST01895,Mumbai,2025-09-16,Occassional,Desktop
CUST01896,Pune,2025-03-25,Premium,Desktop
CUST01897,Hyderabad,2025-06-04,Regular,Mobile
CUST01898,Bangalore,2025-04-27,Regular,Tablet
CUST01899,Ahmedabad,2025-01-02,Regular,Mobile
CUST01900,Delhi,2025-04-03,Regular,Mobile
CUST01901,Chennai,2025-06-15,Premium,Mobile
CUST01902,Kolkata,2025-12-16,Premium,Mobile
CUST01903,Mumbai,2025-10-23,Premium,Mobile
CUST01904,Kolkata,2025-09-15,Regular,Mobile
CUST01905,Pune,2025-03-22,Regular,Desktop
CUST01906,Delhi,2025-09-25,Occassional,Tablet
CUST01907,Kolkata,2025-08-23,Occassional,Desktop
CUST01908,Mumbai,2025-11-17,Occassional,Mobile
CUST01909,Delhi,2025-11-07,Regular,Desktop
CUST01910,Kolkata,2025-10-28,Regular,Desktop
CUST01911,Chennai,2025-12-23,Regular,Desktop
CUST01912,Hyderabad,2025-08-01,Regular,Desktop
CUST01913,Delhi,2025-03-03,Regular,Desktop
CUST01914,Hyderabad,2025-02-18,Premium,Mobile
CUST01915,Ahmedabad,2025-05-07,Regular,Desktop
CUST01916,Delhi,2025-08-11,Occassional,Mobile
CUST01917,Chennai,2025-10-06,Regular,Tablet
CUST01918,Hyderabad,2025-10-21,Regular,Mobile
CUST01919,Bangalore,2025-10-11,Premium,Mobile
CUST01920,Mumbai,2025-10-04,Regular,Mobile
CUST01921,Bangalore,2025-04-17,Occassional,Desktop
CUST01922,Kolkata,2025-05-26,Regular,Mobile
CUST01923,Chennai,2025-04-09,Regular,Mobile
CUST01924,Bangalore,2025-03-14,Premium,Tablet
CUST01925,Delhi,2025-05-02,Regular,Tablet
CUST01926,Kolkata,2025-01-30,Premium,Mobile
CUST01927,Kolkata,2025-07-07,Occassional,Mobile
CUST01928,Bangalore,2025-12-30,Occassional,Desktop
CUST01929,Ahmedabad,2025-12-20,Occassional,Tablet
CUST01930,Bangalore,2025-10-15,Regular,Mobile
CUST01931,Ahmedabad,2025-07-14,Occassional,Desktop
CUST01932,Chennai,2025-06-05,Regular,Mobile
CUST01933,Mumbai,2025-06-21,Regular,Desktop
CUST01934,Bangalore,2025-12-01,Regular,Desktop
CUST01935,Pune,2025-02-10,Premium,Mobile
CUST01936,Ahmedabad,2025-03-04,Premium,Mobile
CUST01937,Bangalore,2025-01-23,Regular,Tablet
CUST01938,Hyderabad,2025-12-26,Regular,Desktop
CUST01939,Delhi,2025-03-16,Regular,Mobile
CUST01940,Pune,2025-02-17,Regular,Desktop
CUST01941,Pune,2025-06-09,Occassional,Desktop
CUST01942,Ahmedabad,2025-11-09,Occassional,Mobile
CUST01943,Hyderabad,2025-04-28,Occassional,Desktop
CUST01944,Hyderabad,2025-04-10,Regular,Mobile
CUST01945,Kolkata,2025-06-16,Regular,Tablet
CUST01946,Ahmedabad,2025-10-17,Regular,Mobile
CUST01947,Mumbai,2025-06-05,Premium,Mobile
CUST01948,Delhi,2025-01-07,Premium,Mobile
CUST01949,Chennai,2025-07-15,Regular,Desktop
CUST01950,Pune,2025-02-25,Regular,Desktop
CUST01951,Chennai,2025-11-17,Occassional,Desktop
CUST01952,Bangalore,2025-07-12,Regular,Desktop
CUST01953,Bangalore,2025-02-16,Regular,Mobile
CUST01954,Chennai,2025-05-28,Premium,Tablet
CUST01955,Bangalore,2025-10-02,Occassional,Mobile
CUST01956,Mumbai,2025-06-06,Occassional,Desktop
CUST01957,Hyderabad,2025-07-21,Occassional,Mobile
CUST01958,Bangalore,2025-05-06,Occassional,Desktop
CUST01959,Kolkata,2025-11-01,Regular,Desktop
CUST01960,Bangalore,2025-10-21,Regular,Desktop
CUST01961,Delhi,2025-03-05,Regular,Mobile
CUST01962,Mumbai,2025-11-21,Regular,Mobile
CUST01963,Delhi,2025-06-25,Regular,Mobile
CUST01964,Delhi,2025-04-26,Regular,Desktop
CUST01965,Kolkata,2025-07-23,Occassional,Mobile
CUST01966,Mumbai,2025-11-17,Occassional,Tablet
CUST01967,Mumbai,2025-01-31,Occassional,Mobile
CUST01968,Ahmedabad,2025-04-23,Occassional,Mobile
CUST01969,Mumbai,2025-12-31,Regular,Desktop
CUST01970,Mumbai,2025-11-21,Regular,Mobile
CUST01971,Mumbai,2025-12-10,Premium,Tablet
CUST01972,Kolkata,2025-03-08,Regular,Desktop
CUST01973,Bangalore,2025-03-16,Regular,Mobile
CUST01974,Ahmedabad,2025-02-14,Premium,Mobile
CUST01975,Delhi,2025-09-17,Occassional,Mobile
CUST01976,Mumbai,2025-06-03,Premium,Mobile
CUST01977,Pune,2025-06-04,Regular,Desktop
CUST01978,Bangalore,2025-12-29,Regular,Mobile
CUST01979,Bangalore,2025-08-22,Regular,Mobile
CUST01980,Delhi,2025-02-20,Premium,Mobile
CUST01981,Kolkata,2025-11-02,Regular,Mobile
CUST01982,Chennai,2025-09-19,Occassional,Mobile
CUST01983,Chennai,2025-11-11,Regular,Desktop
CUST01984,Bangalore,2025-05-05,Regular,Desktop
